Issued,Paid,Status,Location,Ward,Ticket Destination,Restriction,Outstanding,Contravention
28/05/2021 15:36,£0.00,Pre-NtO Discount,Stevenson Square (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 15:36,£0.00,Pre-NtO Discount,Humphrey Street,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 15:36,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:37,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:40,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:40,£0.00,Pre-NtO Discount,Humphrey Street,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 15:41,-£35.00,Pre-NtO Discount,Hilton Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/05/2021 15:41,£0.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
28/05/2021 15:44,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:45,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:46,£0.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£25.00,83
28/05/2021 15:46,£0.00,Pre-NtO Discount,Cateaton Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 15:49,£0.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£25.00,83
28/05/2021 15:50,£0.00,Pre-NtO Discount,Cateaton Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
28/05/2021 15:51,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:52,£35.00,Cancelled,Stockport Road (Longsight),Longsight,Spoil,No Loading at Any Time,£35.00,2
28/05/2021 15:55,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:55,£0.00,Pre-NtO Discount,Wilbraham Road (South of Barlow Moor Road),Chorlton,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:56,£0.00,Pre-NtO Discount,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
28/05/2021 15:58,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 15:59,£0.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Postal - Prevented From Serving,No Loading at Any Time,£0.00,2
28/05/2021 16:00,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:01,£0.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£25.00,83
28/05/2021 16:01,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:01,£0.00,Pre-NtO Discount,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 16:01,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:02,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:02,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:03,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:03,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:04,£0.00,Pre-NtO Discount,Dagenham Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£35.00,27
28/05/2021 16:04,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:04,£0.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:06,£0.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£35.00,21
28/05/2021 16:06,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:06,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:06,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:07,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:09,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:09,£0.00,Pre-NtO Discount,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:09,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:11,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:11,£0.00,Pre-NtO Discount,Bury Old Road,Crumpsall,Postal-vehicle drive away,Restricted Area,£0.00,26
28/05/2021 16:11,£0.00,Pre-NtO Discount,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:15,£0.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:16,£0.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
28/05/2021 16:17,£25.00,Cancelled,King Street West,Deansgate,Spoil,Pay and Display Parking,£25.00,5
28/05/2021 16:18,£0.00,Pre-NtO Discount,Norfolk Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
28/05/2021 16:18,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/05/2021 16:19,£0.00,Pre-NtO Discount,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:19,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:22,-£35.00,Pre-NtO Discount,DUNLOP STREET,Central,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/05/2021 16:23,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:23,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:24,£0.00,Pre-NtO Discount,Cateaton Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 16:24,£0.00,Pre-NtO Discount,Copthall Lane,Cheetham,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 16:27,£0.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
28/05/2021 16:27,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:27,£0.00,Pre-NtO Discount,Riga Street,City Centre,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:28,£0.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
28/05/2021 16:29,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
28/05/2021 16:30,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:30,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:30,£0.00,Pre-NtO Discount,Cross Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
28/05/2021 16:30,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:32,-£25.00,Pre-NtO Discount,DOVER STREET,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
28/05/2021 16:32,£0.00,Pre-NtO Discount,Ashton Old Road (Turton Street to Fairfield Road),MP&NH,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:32,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:33,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:34,£0.00,Pre-NtO Discount,Great Western Street (Rusholme),Moss Side,Postal-vehicle drive away,No Waiting,£0.00,1
28/05/2021 16:34,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:35,£0.00,Pre-NtO Discount,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:37,£0.00,Pre-NtO Discount,Great Western Street (Rusholme),Moss Side,Affixed to vehicle,No Waiting,£35.00,1
28/05/2021 16:37,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:37,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:38,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:38,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:39,£0.00,Pre-NtO Discount,Whitworth Street (Piccadilly : ZONEC),Piccadilly,Affixed to vehicle,Restricted Area,£25.00,6
28/05/2021 16:40,£0.00,Pre-NtO Discount,King Street,Deansgate,Postal-vehicle drive away,Pay and Display Parking,£0.00,5
28/05/2021 16:41,£0.00,Pre-NtO Discount,Ashton Old Road (Turton Street to Fairfield Road),MP&NH,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:41,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
28/05/2021 16:42,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:43,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:43,£0.00,Pre-NtO Discount,Rochdale Road (Lathbury Road to Queens Road),MP&NH,Postal (from Cctv Review Client),Restricted Area,£0.00,34
28/05/2021 16:45,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:45,£0.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:45,-£25.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/05/2021 16:46,£0.00,Pre-NtO Discount,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
28/05/2021 16:46,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:48,£0.00,Pre-NtO Discount,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:49,£0.00,Pre-NtO Discount,Bendix Street,Piccadilly,Affixed to vehicle,No Waiting,£35.00,1
28/05/2021 16:52,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:54,£0.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:54,£0.00,Pre-NtO Discount,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:55,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:55,£0.00,Pre-NtO Discount,Booth Street East,Hulme,Affixed to vehicle,Disabled Bay,£35.00,40
28/05/2021 16:55,£0.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
28/05/2021 16:55,£0.00,Pre-NtO Discount,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:56,£0.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 16:58,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/05/2021 16:58,£0.00,Pre-NtO Discount,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:58,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:58,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:58,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:59,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 16:59,£0.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Postal - Prevented From Serving,No Waiting,£0.00,1
28/05/2021 16:59,£0.00,Pre-NtO Discount,John Dalton Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
28/05/2021 16:59,£0.00,Pre-NtO Discount,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:01,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:02,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:03,£0.00,Pre-NtO Discount,Market Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£35.00,1
28/05/2021 17:04,£0.00,Pre-NtO Discount,Oldham Road (Lowcross Road to Ten Acres Lane),Newton Heath,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:06,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:06,£0.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
28/05/2021 17:06,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:08,£0.00,Pre-NtO Discount,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£25.00,30
28/05/2021 17:08,-£25.00,Pre-NtO Discount,Sherratt Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/05/2021 17:09,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:10,£0.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Postal - Prevented From Serving,No Loading at Any Time,£0.00,2
28/05/2021 17:11,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:11,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:11,£0.00,Pre-NtO Discount,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:13,£0.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 17:13,£0.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,24
28/05/2021 17:13,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:14,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:14,£0.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:14,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:14,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:14,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:15,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:16,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:16,£0.00,Pre-NtO Discount,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:17,£0.00,Pre-NtO Discount,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,6
28/05/2021 17:19,£0.00,Pre-NtO Discount,City Road East,Deansgate,Handed To Driver,Pay and Display Parking,£25.00,6
28/05/2021 17:19,£0.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,82
28/05/2021 17:19,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:19,£0.00,Pre-NtO Discount,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
28/05/2021 17:19,£0.00,Pre-NtO Discount,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 17:20,£0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
28/05/2021 17:22,£0.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
28/05/2021 17:22,£0.00,Pre-NtO Discount,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
