Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
05/08/2020  13:01,£0.00,Cancelled,Lord Street,Cheetham,Affixed to vehicle,No Waiting,£0.00,27
05/08/2020  13:03,-£70.00,Post NtO,Hoveden Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
05/08/2020  13:04,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:05,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:08,£0.00,NoDR,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£98.00,34
05/08/2020  13:08,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:09,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:09,-£50.00,Post NtO,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24
05/08/2020  13:09,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:10,-£50.00,Pre-NtO Full Rate,Chepstow Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  13:10,-£25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  13:11,-£35.00,Pre-NtO Discount,Sagar Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
05/08/2020  13:11,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:12,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:12,-£90.00,Post CC,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:14,£0.00,NoDR,Dantzic Street (Cheetham),Cheetham,Affixed to vehicle,No Waiting,£113.00,1
05/08/2020  13:15,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:17,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:17,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  13:19,-£35.00,Pre-NtO Discount,Radium Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
05/08/2020  13:21,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:21,£0.00,NoDR,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£98.00,34
05/08/2020  13:22,-£25.00,Pre-NtO Discount,Little Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  13:23,£0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:23,-£35.00,Post NtO,Dewhurst Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
05/08/2020  13:25,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:25,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  13:26,-£25.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,6
05/08/2020  13:26,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
